TWEET,Geo,latitude,logitude,id,created_at,retweet_count,coordinates
Road Work - NEW BRITAIN #RT72 East at Exit 8 (COLUMBUS BLVD) at 4/1/2020 9:44:35 AM #cttraffic,"{'coordinates': [41.667177, -72.790976], 'type': 'Point'}",41.667177,-72.790976,1.24535E+18,Wed Apr 01 13:45:18 +0000 2020,0,"{'coordinates': [-72.790976, 41.667177], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT72 East at Exit 8 (COLUMBUS BLVD) at 4/1/2020 9:44:35 AM #cttraffic,"{'coordinates': [41.667177, -72.790976], 'type': 'Point'}",41.667177,-72.790976,1.24535E+18,Wed Apr 01 13:45:18 +0000 2020,0,"{'coordinates': [-72.790976, 41.667177], 'type': 'Point'}"
Road Work - COLCHESTER #RT2 West at Exit 18 (RTE 16) at 4/1/2020 9:41:21 AM #cttraffic,"{'coordinates': [41.568559, -72.334777], 'type': 'Point'}",41.568559,-72.334777,1.24535E+18,Wed Apr 01 13:42:10 +0000 2020,0,"{'coordinates': [-72.334777, 41.568559], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/1/2020 9:13:31 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24534E+18,Wed Apr 01 13:14:08 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/1/2020 9:13:31 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24534E+18,Wed Apr 01 13:14:08 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT72 West at Exit 7 (RTE 372 (CORBIN AVE)) at 4/1/2020 9:11:26 AM #cttraffic,"{'coordinates': [41.66441, -72.802433], 'type': 'Point'}",41.66441,-72.802433,1.24534E+18,Wed Apr 01 13:12:14 +0000 2020,0,"{'coordinates': [-72.802433, 41.66441], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT72 West at Exit 7 (RTE 372 (CORBIN AVE)) at 4/1/2020 9:11:26 AM #cttraffic,"{'coordinates': [41.66441, -72.802433], 'type': 'Point'}",41.66441,-72.802433,1.24534E+18,Wed Apr 01 13:12:14 +0000 2020,0,"{'coordinates': [-72.802433, 41.66441], 'type': 'Point'}"
Road Work - VERNON #I84 West at Exit 67 (RTE 31) at 4/1/2020 9:08:56 AM #cttraffic,"{'coordinates': [41.855244, -72.425806], 'type': 'Point'}",41.855244,-72.425806,1.24534E+18,Wed Apr 01 13:09:11 +0000 2020,0,"{'coordinates': [-72.425806, 41.855244], 'type': 'Point'}"
Road Work - VERNON #I84 West at Exit 67 (RTE 31) at 4/1/2020 9:08:56 AM #cttraffic,"{'coordinates': [41.855244, -72.425806], 'type': 'Point'}",41.855244,-72.425806,1.24534E+18,Wed Apr 01 13:09:11 +0000 2020,0,"{'coordinates': [-72.425806, 41.855244], 'type': 'Point'}"
Road Work - WATERFORD #I395 North at Exit 2 (RTE 85) at 4/1/2020 9:05:08 AM #cttraffic,"{'coordinates': [41.394163, -72.169425], 'type': 'Point'}",41.394163,-72.169425,1.24534E+18,Wed Apr 01 13:06:07 +0000 2020,0,"{'coordinates': [-72.169425, 41.394163], 'type': 'Point'}"
Cleared: Road Work - FARMINGTON #I84 West at Exit 37 (FIENEMANN RD) at 4/1/2020 8:53:04 AM,"{'coordinates': [41.705932, -72.80291], 'type': 'Point'}",41.705932,-72.80291,1.24533E+18,Wed Apr 01 12:53:15 +0000 2020,0,"{'coordinates': [-72.80291, 41.705932], 'type': 'Point'}"
Cleared: Road Work - FARMINGTON #I84 West at Exit 37 (FIENEMANN RD) at 4/1/2020 8:53:04 AM,"{'coordinates': [41.705932, -72.80291], 'type': 'Point'}",41.705932,-72.80291,1.24533E+18,Wed Apr 01 12:53:15 +0000 2020,0,"{'coordinates': [-72.80291, 41.705932], 'type': 'Point'}"
Road Work - NEW BRITAIN #I84 East 0.55 miles beyond Exit 36 (SLATER RD) at 4/1/2020 8:51:55 AM #cttraffic,"{'coordinates': [41.679973, -72.817872], 'type': 'Point'}",41.679973,-72.817872,1.24533E+18,Wed Apr 01 12:52:07 +0000 2020,0,"{'coordinates': [-72.817872, 41.679973], 'type': 'Point'}"
Road Work - NEW BRITAIN #I84 East 0.55 miles beyond Exit 36 (SLATER RD) at 4/1/2020 8:51:55 AM #cttraffic,"{'coordinates': [41.679973, -72.817872], 'type': 'Point'}",41.679973,-72.817872,1.24533E+18,Wed Apr 01 12:52:07 +0000 2020,0,"{'coordinates': [-72.817872, 41.679973], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/1/2020 8:40:24 AM #cttraffic,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24533E+18,Wed Apr 01 12:41:05 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/1/2020 8:40:24 AM #cttraffic,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24533E+18,Wed Apr 01 12:41:05 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Road Work - FARMINGTON #I84 West at Exit 37 (FIENEMANN RD) at 4/1/2020 8:33:46 AM #cttraffic,"{'coordinates': [41.705932, -72.80291], 'type': 'Point'}",41.705932,-72.80291,1.24533E+18,Wed Apr 01 12:34:06 +0000 2020,0,"{'coordinates': [-72.80291, 41.705932], 'type': 'Point'}"
Road Work - FARMINGTON #I84 West at Exit 37 (FIENEMANN RD) at 4/1/2020 8:33:46 AM #cttraffic,"{'coordinates': [41.705932, -72.80291], 'type': 'Point'}",41.705932,-72.80291,1.24533E+18,Wed Apr 01 12:34:06 +0000 2020,0,"{'coordinates': [-72.80291, 41.705932], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT66 West at Arrigoni Bridge at 4/1/2020 7:50:26 AM #cttraffic,"{'coordinates': [41.567671, -72.654033], 'type': 'Point'}",41.567671,-72.654033,1.24532E+18,Wed Apr 01 11:51:14 +0000 2020,0,"{'coordinates': [-72.654033, 41.567671], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT66 West at Arrigoni Bridge at 4/1/2020 7:50:26 AM #cttraffic,"{'coordinates': [41.567671, -72.654033], 'type': 'Point'}",41.567671,-72.654033,1.24532E+18,Wed Apr 01 11:51:14 +0000 2020,0,"{'coordinates': [-72.654033, 41.567671], 'type': 'Point'}"
Road Work - PLAINFIELD #I395 North at Exit 32 (RTE 14) at 4/1/2020 7:23:32 AM #cttraffic,"{'coordinates': [41.718893, -71.894361], 'type': 'Point'}",41.718893,-71.894361,1.24531E+18,Wed Apr 01 11:24:03 +0000 2020,0,"{'coordinates': [-71.894361, 41.718893], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/1/2020 5:53:05 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24529E+18,Wed Apr 01 09:53:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/1/2020 5:53:05 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24529E+18,Wed Apr 01 09:53:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 4/1/2020 5:53:05 AM,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24529E+18,Wed Apr 01 09:53:23 +0000 2020,0,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 4/1/2020 5:53:05 AM,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24529E+18,Wed Apr 01 09:53:23 +0000 2020,0,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Cleared: Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 4/1/2020 4:26:02 AM,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24527E+18,Wed Apr 01 08:26:22 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
Cleared: Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 4/1/2020 4:26:02 AM,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24527E+18,Wed Apr 01 08:26:22 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
I’m getting better at the #isolationbreakfast thing. Also miraculously hit the avocado at peak ripeness. #Winning! @ Old Kent Road https://t.co/ogfsZxYiZ8,"{'coordinates': [51.48482605, -0.06871396], 'type': 'Point'}",51.48482605,-0.06871396,1.24526E+18,Wed Apr 01 08:18:00 +0000 2020,0,"{'coordinates': [-0.06871396, 51.48482605], 'type': 'Point'}"
Cleared: Road Work - WETHERSFIELD #RT15 North at Exit 85 (RTE 99 SB) at 4/1/2020 4:01:04 AM,"{'coordinates': [41.72467, -72.670368], 'type': 'Point'}",41.72467,-72.670368,1.24526E+18,Wed Apr 01 08:01:05 +0000 2020,0,"{'coordinates': [-72.670368, 41.72467], 'type': 'Point'}"
Cleared: Road Work - WETHERSFIELD #RT15 North at Exit 85 (RTE 99 SB) at 4/1/2020 4:01:04 AM,"{'coordinates': [41.72467, -72.670368], 'type': 'Point'}",41.72467,-72.670368,1.24526E+18,Wed Apr 01 08:01:05 +0000 2020,0,"{'coordinates': [-72.670368, 41.72467], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 West at Exit 50 (US 44 WB) at 4/1/2020 3:58:02 AM,"{'coordinates': [41.769533, -72.6672], 'type': 'Point'}",41.769533,-72.6672,1.24526E+18,Wed Apr 01 07:58:05 +0000 2020,0,"{'coordinates': [-72.6672, 41.769533], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 West at Exit 50 (US 44 WB) at 4/1/2020 3:58:02 AM,"{'coordinates': [41.769533, -72.6672], 'type': 'Point'}",41.769533,-72.6672,1.24526E+18,Wed Apr 01 07:58:05 +0000 2020,0,"{'coordinates': [-72.6672, 41.769533], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 East at Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 4/1/2020 3:40:01 AM,"{'coordinates': [41.673231, -72.846798], 'type': 'Point'}",41.673231,-72.846798,1.24525E+18,Wed Apr 01 07:40:04 +0000 2020,0,"{'coordinates': [-72.846798, 41.673231], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 East at Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 4/1/2020 3:40:01 AM,"{'coordinates': [41.673231, -72.846798], 'type': 'Point'}",41.673231,-72.846798,1.24525E+18,Wed Apr 01 07:40:04 +0000 2020,0,"{'coordinates': [-72.846798, 41.673231], 'type': 'Point'}"
Cleared: Road Work - MONTVILLE #I395 North 0.45 miles before Exit 11 (RTE 82) at 4/1/2020 3:39:07 AM,"{'coordinates': [41.500308, -72.115566], 'type': 'Point'}",41.500308,-72.115566,1.24525E+18,Wed Apr 01 07:39:16 +0000 2020,0,"{'coordinates': [-72.115566, 41.500308], 'type': 'Point'}"
Cleared: Road Work - MILFORD #RT796 South 0.56 miles beyond S796S@Start at 4/1/2020 3:33:09 AM,"{'coordinates': [41.240484, -73.078548], 'type': 'Point'}",41.240484,-73.078548,1.24525E+18,Wed Apr 01 07:33:18 +0000 2020,0,"{'coordinates': [-73.078548, 41.240484], 'type': 'Point'}"
Cleared: Road Work - MILFORD #RT796 South 0.56 miles beyond S796S@Start at 4/1/2020 3:33:09 AM,"{'coordinates': [41.240484, -73.078548], 'type': 'Point'}",41.240484,-73.078548,1.24525E+18,Wed Apr 01 07:33:18 +0000 2020,0,"{'coordinates': [-73.078548, 41.240484], 'type': 'Point'}"
Cleared: Road Work - MILFORD #RT796 North 0.44 miles before Exit 3A (RTE 15 NB) at 4/1/2020 3:33:09 AM,"{'coordinates': [41.240165, -73.078007], 'type': 'Point'}",41.240165,-73.078007,1.24525E+18,Wed Apr 01 07:33:17 +0000 2020,0,"{'coordinates': [-73.078007, 41.240165], 'type': 'Point'}"
Cleared: Road Work - MILFORD #RT796 North 0.44 miles before Exit 3A (RTE 15 NB) at 4/1/2020 3:33:09 AM,"{'coordinates': [41.240165, -73.078007], 'type': 'Point'}",41.240165,-73.078007,1.24525E+18,Wed Apr 01 07:33:17 +0000 2020,0,"{'coordinates': [-73.078007, 41.240165], 'type': 'Point'}"
Cleared: Road Work - GLASTONBURY #RT2 East at Exit 10 (RTE 83) at 4/1/2020 3:15:07 AM,"{'coordinates': [41.679242, -72.541767], 'type': 'Point'}",41.679242,-72.541767,1.24525E+18,Wed Apr 01 07:15:15 +0000 2020,0,"{'coordinates': [-72.541767, 41.679242], 'type': 'Point'}"
Cleared: Road Work - GLASTONBURY #RT2 East at Exit 10 (RTE 83) at 4/1/2020 3:15:07 AM,"{'coordinates': [41.679242, -72.541767], 'type': 'Point'}",41.679242,-72.541767,1.24525E+18,Wed Apr 01 07:15:15 +0000 2020,0,"{'coordinates': [-72.541767, 41.679242], 'type': 'Point'}"
The #road to #work this #cold #aprilfirst @ Roosendaal https://t.co/du0JRsO3Sh,"{'coordinates': [51.53141, 4.45749], 'type': 'Point'}",51.53141,4.45749,1.24523E+18,Wed Apr 01 06:22:02 +0000 2020,0,"{'coordinates': [4.45749, 51.53141], 'type': 'Point'}"
"To road to work... #sunrise #onmywaytowork @ Etten-Leur, Noord-Brabant, Netherlands https://t.co/gDaO2AnUQ4","{'coordinates': [51.57088, 4.63954], 'type': 'Point'}",51.57088,4.63954,1.24523E+18,Wed Apr 01 06:09:17 +0000 2020,0,"{'coordinates': [4.63954, 51.57088], 'type': 'Point'}"
Road Work - HARTFORD #I84 West at Exit 50 (US 44 WB) at 4/1/2020 1:37:04 AM #cttraffic,"{'coordinates': [41.769533, -72.6672], 'type': 'Point'}",41.769533,-72.6672,1.24522E+18,Wed Apr 01 05:38:29 +0000 2020,0,"{'coordinates': [-72.6672, 41.769533], 'type': 'Point'}"
Road Work - HARTFORD #I84 West at Exit 50 (US 44 WB) at 4/1/2020 1:37:04 AM #cttraffic,"{'coordinates': [41.769533, -72.6672], 'type': 'Point'}",41.769533,-72.6672,1.24522E+18,Wed Apr 01 05:38:29 +0000 2020,0,"{'coordinates': [-72.6672, 41.769533], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 East at Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 3/31/2020 11:55:18 PM #cttraffic,"{'coordinates': [41.673231, -72.846798], 'type': 'Point'}",41.673231,-72.846798,1.2452E+18,Wed Apr 01 03:56:03 +0000 2020,0,"{'coordinates': [-72.846798, 41.673231], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 East at Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 3/31/2020 11:55:18 PM #cttraffic,"{'coordinates': [41.673231, -72.846798], 'type': 'Point'}",41.673231,-72.846798,1.2452E+18,Wed Apr 01 03:56:03 +0000 2020,0,"{'coordinates': [-72.846798, 41.673231], 'type': 'Point'}"
Cleared: Road Work - NEW BRITAIN #RT9 North at Exit 26 (COLUMBUS BLVD) at 3/31/2020 11:53:09 PM,"{'coordinates': [41.661347, -72.77403], 'type': 'Point'}",41.661347,-72.77403,1.2452E+18,Wed Apr 01 03:53:18 +0000 2020,0,"{'coordinates': [-72.77403, 41.661347], 'type': 'Point'}"
Cleared: Road Work - NEW BRITAIN #RT9 North at Exit 26 (COLUMBUS BLVD) at 3/31/2020 11:53:09 PM,"{'coordinates': [41.661347, -72.77403], 'type': 'Point'}",41.661347,-72.77403,1.2452E+18,Wed Apr 01 03:53:18 +0000 2020,0,"{'coordinates': [-72.77403, 41.661347], 'type': 'Point'}"
Cleared: Road Work - WETHERSFIELD #I91 South at Exit 25N (RTE 3 NB) at 3/31/2020 11:20:10 PM,"{'coordinates': [41.705848, -72.644975], 'type': 'Point'}",41.705848,-72.644975,1.24519E+18,Wed Apr 01 03:20:33 +0000 2020,0,"{'coordinates': [-72.644975, 41.705848], 'type': 'Point'}"
Cleared: Road Work - WETHERSFIELD #I91 South at Exit 25N (RTE 3 NB) at 3/31/2020 11:20:10 PM,"{'coordinates': [41.705848, -72.644975], 'type': 'Point'}",41.705848,-72.644975,1.24519E+18,Wed Apr 01 03:20:33 +0000 2020,0,"{'coordinates': [-72.644975, 41.705848], 'type': 'Point'}"
Road Work - WETHERSFIELD #I91 South at Exit 25N (RTE 3 NB) at 3/31/2020 10:26:24 PM #cttraffic,"{'coordinates': [41.705848, -72.644975], 'type': 'Point'}",41.705848,-72.644975,1.24518E+18,Wed Apr 01 02:27:30 +0000 2020,0,"{'coordinates': [-72.644975, 41.705848], 'type': 'Point'}"
Road Work - WETHERSFIELD #I91 South at Exit 25N (RTE 3 NB) at 3/31/2020 10:26:24 PM #cttraffic,"{'coordinates': [41.705848, -72.644975], 'type': 'Point'}",41.705848,-72.644975,1.24518E+18,Wed Apr 01 02:27:30 +0000 2020,0,"{'coordinates': [-72.644975, 41.705848], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 East at Exit 10 (RTE 83) at 3/31/2020 10:01:26 PM #cttraffic,"{'coordinates': [41.679242, -72.541767], 'type': 'Point'}",41.679242,-72.541767,1.24517E+18,Wed Apr 01 02:02:20 +0000 2020,0,"{'coordinates': [-72.541767, 41.679242], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 East at Exit 10 (RTE 83) at 3/31/2020 10:01:26 PM #cttraffic,"{'coordinates': [41.679242, -72.541767], 'type': 'Point'}",41.679242,-72.541767,1.24517E+18,Wed Apr 01 02:02:20 +0000 2020,0,"{'coordinates': [-72.541767, 41.679242], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 East at Exit 49 (HIGH ST) at 3/31/2020 10:00:02 PM,"{'coordinates': [41.770636, -72.681281], 'type': 'Point'}",41.770636,-72.681281,1.24517E+18,Wed Apr 01 02:00:13 +0000 2020,0,"{'coordinates': [-72.681281, 41.770636], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 East at Exit 49 (HIGH ST) at 3/31/2020 10:00:02 PM,"{'coordinates': [41.770636, -72.681281], 'type': 'Point'}",41.770636,-72.681281,1.24517E+18,Wed Apr 01 02:00:13 +0000 2020,0,"{'coordinates': [-72.681281, 41.770636], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 East at Exit 51 (I-91 NB) at 3/31/2020 9:50:13 PM,"{'coordinates': [41.770195, -72.676632], 'type': 'Point'}",41.770195,-72.676632,1.24517E+18,Wed Apr 01 01:50:32 +0000 2020,0,"{'coordinates': [-72.676632, 41.770195], 'type': 'Point'}"
Cleared: Road Work - HARTFORD #I84 East at Exit 51 (I-91 NB) at 3/31/2020 9:50:13 PM,"{'coordinates': [41.770195, -72.676632], 'type': 'Point'}",41.770195,-72.676632,1.24517E+18,Wed Apr 01 01:50:32 +0000 2020,0,"{'coordinates': [-72.676632, 41.770195], 'type': 'Point'}"
Road Work - HARTFORD #I84 East at Exit 51 (I-91 NB) at 3/31/2020 9:17:42 PM #cttraffic,"{'coordinates': [41.770195, -72.676632], 'type': 'Point'}",41.770195,-72.676632,1.24516E+18,Wed Apr 01 01:18:07 +0000 2020,0,"{'coordinates': [-72.676632, 41.770195], 'type': 'Point'}"
Road Work - HARTFORD #I84 East at Exit 51 (I-91 NB) at 3/31/2020 9:17:42 PM #cttraffic,"{'coordinates': [41.770195, -72.676632], 'type': 'Point'}",41.770195,-72.676632,1.24516E+18,Wed Apr 01 01:18:07 +0000 2020,0,"{'coordinates': [-72.676632, 41.770195], 'type': 'Point'}"
Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 3/31/2020 9:06:41 PM #cttraffic,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24516E+18,Wed Apr 01 01:07:16 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 3/31/2020 9:06:41 PM #cttraffic,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24516E+18,Wed Apr 01 01:07:16 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 3/31/2020 9:05:42 PM #cttraffic,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24516E+18,Wed Apr 01 01:06:05 +0000 2020,0,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 3/31/2020 9:05:42 PM #cttraffic,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24516E+18,Wed Apr 01 01:06:05 +0000 2020,0,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Road Work - WETHERSFIELD #RT15 North at Exit 85 (RTE 99 SB) at 3/31/2020 8:48:59 PM #cttraffic,"{'coordinates': [41.72467, -72.670368], 'type': 'Point'}",41.72467,-72.670368,1.24515E+18,Wed Apr 01 00:49:20 +0000 2020,0,"{'coordinates': [-72.670368, 41.72467], 'type': 'Point'}"
Road Work - WETHERSFIELD #RT15 North at Exit 85 (RTE 99 SB) at 3/31/2020 8:48:59 PM #cttraffic,"{'coordinates': [41.72467, -72.670368], 'type': 'Point'}",41.72467,-72.670368,1.24515E+18,Wed Apr 01 00:49:20 +0000 2020,0,"{'coordinates': [-72.670368, 41.72467], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 North at Exit 26 (COLUMBUS BLVD) at 3/31/2020 8:25:12 PM #cttraffic,"{'coordinates': [41.661347, -72.77403], 'type': 'Point'}",41.661347,-72.77403,1.24515E+18,Wed Apr 01 00:26:18 +0000 2020,0,"{'coordinates': [-72.77403, 41.661347], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 North at Exit 26 (COLUMBUS BLVD) at 3/31/2020 8:25:12 PM #cttraffic,"{'coordinates': [41.661347, -72.77403], 'type': 'Point'}",41.661347,-72.77403,1.24515E+18,Wed Apr 01 00:26:18 +0000 2020,0,"{'coordinates': [-72.77403, 41.661347], 'type': 'Point'}"
Road Work - MILFORD #RT796 South 0.56 miles beyond S796S@Start at 3/31/2020 8:21:27 PM #cttraffic,"{'coordinates': [41.240484, -73.078548], 'type': 'Point'}",41.240484,-73.078548,1.24514E+18,Wed Apr 01 00:22:43 +0000 2020,0,"{'coordinates': [-73.078548, 41.240484], 'type': 'Point'}"
Road Work - MILFORD #RT796 South 0.56 miles beyond S796S@Start at 3/31/2020 8:21:27 PM #cttraffic,"{'coordinates': [41.240484, -73.078548], 'type': 'Point'}",41.240484,-73.078548,1.24514E+18,Wed Apr 01 00:22:43 +0000 2020,0,"{'coordinates': [-73.078548, 41.240484], 'type': 'Point'}"
Road Work - HARTFORD #I84 East at Exit 49 (HIGH ST) at 3/31/2020 8:21:27 PM #cttraffic,"{'coordinates': [41.770636, -72.681281], 'type': 'Point'}",41.770636,-72.681281,1.24514E+18,Wed Apr 01 00:22:42 +0000 2020,0,"{'coordinates': [-72.681281, 41.770636], 'type': 'Point'}"
Road Work - HARTFORD #I84 East at Exit 49 (HIGH ST) at 3/31/2020 8:21:27 PM #cttraffic,"{'coordinates': [41.770636, -72.681281], 'type': 'Point'}",41.770636,-72.681281,1.24514E+18,Wed Apr 01 00:22:42 +0000 2020,0,"{'coordinates': [-72.681281, 41.770636], 'type': 'Point'}"
Road Work - MILFORD #RT796 North 0.44 miles before Exit 3A (RTE 15 NB) at 3/31/2020 8:05:50 PM #cttraffic,"{'coordinates': [41.240165, -73.078007], 'type': 'Point'}",41.240165,-73.078007,1.24514E+18,Wed Apr 01 00:06:13 +0000 2020,0,"{'coordinates': [-73.078007, 41.240165], 'type': 'Point'}"
Road Work - MILFORD #RT796 North 0.44 miles before Exit 3A (RTE 15 NB) at 3/31/2020 8:05:50 PM #cttraffic,"{'coordinates': [41.240165, -73.078007], 'type': 'Point'}",41.240165,-73.078007,1.24514E+18,Wed Apr 01 00:06:13 +0000 2020,0,"{'coordinates': [-73.078007, 41.240165], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 3/31/2020 8:03:54 PM #cttraffic,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24514E+18,Wed Apr 01 00:04:10 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 3/31/2020 8:03:54 PM #cttraffic,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24514E+18,Wed Apr 01 00:04:10 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
Road Work - MONTVILLE #I395 North 0.45 miles before Exit 11 (RTE 82) at 3/31/2020 6:55:36 PM #cttraffic,"{'coordinates': [41.500308, -72.115566], 'type': 'Point'}",41.500308,-72.115566,1.24512E+18,Tue Mar 31 22:56:17 +0000 2020,0,"{'coordinates': [-72.115566, 41.500308], 'type': 'Point'}"
